angle_cmd_deg,angle_actual_deg,freq_hz,re,im,mag_db,phase_deg
15.00,15.00,2160000000,-1.372948358e-02,9.092515429e-01,-0.8253,90.8651
15.00,15.00,2170000000,3.168210265e-01,8.525437779e-01,-0.8239,69.6140
15.00,15.00,2180000000,6.042340297e-01,6.794428036e-01,-0.8263,48.3530
15.00,15.00,2190000000,8.090048033e-01,4.141210380e-01,-0.8303,27.1074
15.00,15.00,2200000000,9.036466577e-01,9.297627692e-02,-0.8343,5.8745
15.00,15.00,2210000000,8.756550516e-01,-2.408988175e-01,-0.8365,-15.3819
15.00,15.00,2220000000,7.286510902e-01,-5.414398155e-01,-0.8403,-36.6150
15.00,15.00,2230000000,4.828155862e-01,-7.680322092e-01,-0.8461,-57.8449
15.00,15.00,2240000000,1.717973274e-01,-8.901419497e-01,-0.8520,-79.0762
15.00,15.00,2250000000,-1.614582466e-01,-8.916964592e-01,-0.8556,-100.2633
15.00,15.00,2260000000,-4.730893241e-01,-7.730076560e-01,-0.8547,-121.4671
15.00,15.00,2270000000,-7.212811158e-01,-5.494857596e-01,-0.8503,-142.6992
15.00,15.00,2280000000,-8.717989649e-01,-2.508230127e-01,-0.8463,-163.9491
15.00,15.00,2290000000,-9.030494162e-01,8.285367528e-02,-0.8494,174.7579
15.00,15.00,2300000000,-8.108293865e-01,4.042937099e-01,-0.8571,153.4984
15.00,15.00,2310000000,-6.088705475e-01,6.695347154e-01,-0.8672,132.2832
15.00,15.00,2320000000,-3.255531126e-01,8.435765969e-01,-0.8746,111.1026
15.00,15.00,2330000000,1.036472786e-03,9.045466950e-01,-0.8714,89.9343
15.00,15.00,2340000000,3.284746973e-01,8.437218732e-01,-0.8631,68.7282
15.00,15.00,2350000000,6.126283816e-01,6.677276282e-01,-0.8556,47.4642
15.00,15.00,2360000000,8.136833507e-01,3.996450580e-01,-0.8524,26.1582
15.00,15.00,2370000000,9.023430966e-01,7.713522601e-02,-0.8609,4.8860
15.00,15.00,2380000000,8.679251501e-01,-2.546915120e-01,-0.8716,-16.3543
15.00,15.00,2390000000,7.165308727e-01,-5.507970344e-01,-0.8789,-37.5495
15.00,15.00,2400000000,4.692294218e-01,-7.723457954e-01,-0.8794,-58.7197
15.00,15.00,2410000000,1.580549512e-01,-8.904824460e-01,-0.8728,-79.9352
15.00,15.00,2420000000,-1.756891400e-01,-8.879176947e-01,-0.8658,-101.1923
15.00,15.00,2430000000,-4.861930644e-01,-7.636249255e-01,-0.8645,-122.4845
15.00,15.00,2440000000,-7.298090302e-01,-5.344855930e-01,-0.8709,-143.7823
15.00,15.00,2450000000,-8.728887339e-01,-2.335577338e-01,-0.8805,-165.0203
15.00,15.00,2460000000,-8.972927990e-01,9.802062295e-02,-0.8898,173.7657
15.00,15.00,2470000000,-8.009017941e-01,4.156174430e-01,-0.8928,152.5735
15.00,15.00,2480000000,-5.966079366e-01,6.774990530e-01,-0.8887,131.3673
15.00,15.00,2490000000,-3.107989873e-01,8.480470925e-01,-0.8843,110.1273
15.00,15.00,2500000000,1.819304875e-02,9.033331274e-01,-0.8813,88.8462
15.00,15.00,2510000000,3.447097718e-01,8.348700141e-01,-0.8840,67.5647
15.00,15.00,2520000000,6.233741440e-01,6.525564665e-01,-0.8915,46.3102
15.00,15.00,2530000000,8.168836599e-01,3.818575182e-01,-0.8985,25.0540
15.00,15.00,2540000000,8.991331740e-01,6.016626250e-02,-0.9041,3.8283
15.00,15.00,2550000000,8.596555760e-01,-2.692942278e-01,-0.9070,-17.3936
15.00,15.00,2560000000,7.035192012e-01,-5.626456207e-01,-0.9071,-38.6514
15.00,15.00,2570000000,4.519384151e-01,-7.791806694e-01,-0.9078,-59.8855
15.00,15.00,2580000000,1.391203376e-01,-8.898840282e-01,-0.9085,-81.1146
15.00,15.00,2590000000,-1.922792017e-01,-8.796229863e-01,-0.9114,-102.3305
15.00,15.00,2600000000,-4.973630574e-01,-7.501896605e-01,-0.9143,-123.5437
15.00,15.00,2610000000,-7.342081184e-01,-5.199042911e-01,-0.9186,-144.6971
15.00,15.00,2620000000,-8.722391592e-01,-2.189723309e-01,-0.9219,-165.9074
15.00,15.00,2630000000,-8.919900357e-01,1.118291232e-01,-0.9251,172.8541
15.00,15.00,2640000000,-7.906653121e-01,4.270605060e-01,-0.9284,151.6253
15.00,15.00,2650000000,-5.821643903e-01,6.843019428e-01,-0.9303,130.3892
15.00,15.00,2660000000,-2.946826394e-01,8.485655431e-01,-0.9318,109.1507
15.00,15.00,2670000000,3.276633677e-02,8.974189450e-01,-0.9343,87.9090
15.00,15.00,2680000000,3.556450383e-01,8.246828994e-01,-0.9335,66.6718
15.00,15.00,2690000000,6.301706935e-01,6.394953627e-01,-0.9363,45.4208
15.00,15.00,2700000000,8.189077257e-01,3.675511735e-01,-0.9382,24.1720
15.00,15.00,2710000000,8.961550695e-01,4.590930727e-02,-0.9410,2.9327
15.00,15.00,2720000000,8.516402858e-01,-2.816738000e-01,-0.9440,-18.3013
15.00,15.00,2730000000,6.915530623e-01,-5.708020455e-01,-0.9471,-39.5360
15.00,15.00,2740000000,4.379362610e-01,-7.822199652e-01,-0.9493,-60.7571
15.00,15.00,2750000000,1.252311044e-01,-8.876413549e-01,-0.9497,-81.9695
15.00,15.00,2760000000,-2.047039355e-01,-8.729646735e-01,-0.9476,-103.1970
15.00,15.00,2770000000,-5.073056154e-01,-7.400354259e-01,-0.9420,-124.4312
15.00,15.00,2780000000,-7.415022635e-01,-5.057598978e-01,-0.9387,-145.7031
15.00,15.00,2790000000,-8.744600755e-01,-2.018723249e-01,-0.9397,-167.0008
15.00,15.00,2800000000,-8.874260852e-01,1.293606782e-01,-0.9460,171.7064
15.00,15.00,2810000000,-7.790237780e-01,4.414956204e-01,-0.9594,150.4585
15.00,15.00,2820000000,-5.660243254e-01,6.924102892e-01,-0.9701,129.2650
15.00,15.00,2830000000,-2.780124189e-01,8.498052342e-01,-0.9720,108.1154
15.00,15.00,2840000000,4.758692340e-02,8.936143889e-01,-0.9647,86.9518
15.00,15.00,2850000000,3.689510840e-01,8.171263022e-01,-0.9484,65.6997
15.00,15.00,2860000000,6.416158995e-01,6.274621297e-01,-0.9400,44.3610
15.00,15.00,2870000000,8.255671029e-01,3.501930903e-01,-0.9464,22.9859
15.00,15.00,2880000000,8.941858325e-01,2.594465089e-02,-0.9678,1.6620
15.00,15.00,2890000000,8.404767434e-01,-2.982245404e-01,-0.9945,-19.5361
15.00,15.00,2900000000,6.756539990e-01,-5.797145269e-01,-1.0096,-40.6298
15.00,15.00,2910000000,4.223246862e-01,-7.844914103e-01,-1.0030,-61.7046
15.00,15.00,2920000000,1.109172677e-01,-8.864527254e-01,-0.9794,-82.8679
15.00,15.00,2930000000,-2.198621407e-01,-8.683250835e-01,-0.9565,-104.2088
15.00,15.00,2940000000,-5.224414213e-01,-7.280793758e-01,-0.9526,-125.6617
15.00,15.00,2950000000,-7.502249239e-01,-4.856802018e-01,-0.9760,-147.0818
15.00,15.00,2960000000,-8.711551961e-01,-1.796891672e-01,-1.0171,-168.3453
15.00,15.00,2970000000,-8.741854835e-01,1.449817181e-01,-1.0501,170.5833
15.00,15.00,2980000000,-7.637047745e-01,4.478256179e-01,-1.0580,149.6132
15.00,15.00,2990000000,-5.535931485e-01,6.938879285e-01,-1.0350,128.5833
15.00,15.00,3000000000,-2.660384097e-01,8.510775311e-01,-0.9957,107.3587
20.00,20.00,2000000000,2.997743829e-01,8.583154487e-01,-0.8272,70.7478
20.00,20.00,2010000000,5.898065113e-01,6.948079401e-01,-0.8059,49.6728
20.00,20.00,2020000000,8.043788478e-01,4.354759687e-01,-0.7745,28.4303
20.00,20.00,2030000000,9.097707054e-01,1.121511750e-01,-0.7559,7.0276
20.00,20.00,2040000000,8.871291924e-01,-2.278398128e-01,-0.7629,-14.4039
20.00,20.00,2050000000,7.412978770e-01,-5.333717533e-01,-0.7883,-35.7354
20.00,20.00,2060000000,4.969463227e-01,-7.629147142e-01,-0.8145,-56.9206
20.00,20.00,2070000000,1.887766166e-01,-8.896049725e-01,-0.8248,-78.0194
20.00,20.00,2080000000,-1.445899118e-01,-8.986793723e-01,-0.8169,-99.1401
20.00,20.00,2090000000,-4.608895579e-01,-7.869197286e-01,-0.8005,-120.3570
20.00,20.00,2100000000,-7.162901412e-01,-5.662704732e-01,-0.7897,-141.6715
20.00,20.00,2110000000,-8.730687526e-01,-2.666047145e-01,-0.7918,-163.0192
20.00,20.00,2120000000,-9.089641877e-01,6.861723242e-02,-0.8044,175.6830
20.00,20.00,2130000000,-8.210124604e-01,3.924062968e-01,-0.8195,154.4543
20.00,20.00,2140000000,-6.231748475e-01,6.619271157e-01,-0.8276,133.2728
20.00,20.00,2150000000,-3.417556864e-01,8.423287646e-01,-0.8285,112.0837
20.00,20.00,2160000000,-1.372753966e-02,9.092067589e-01,-0.8258,90.8650
20.00,20.00,2170000000,3.168157583e-01,8.525115176e-01,-0.8242,69.6136
20.00,20.00,2180000000,6.042070578e-01,6.794567267e-01,-0.8264,48.3549
20.00,20.00,2190000000,8.089873198e-01,4.140844733e-01,-0.8306,27.1059
20.00,20.00,2200000000,9.036429882e-01,9.297211431e-02,-0.8343,5.8743
20.00,20.00,2210000000,8.756434064e-01,-2.408876689e-01,-0.8366,-15.3815
20.00,20.00,2220000000,7.286292237e-01,-5.414512805e-01,-0.8404,-36.6164
20.00,20.00,2230000000,4.827999758e-01,-7.680509644e-01,-0.8460,-57.8464
20.00,20.00,2240000000,1.718461716e-01,-8.901504583e-01,-0.8518,-79.0733
20.00,20.00,2250000000,-1.614296104e-01,-8.916872244e-01,-0.8557,-100.2616
20.00,20.00,2260000000,-4.730941419e-01,-7.729665070e-01,-0.8550,-121.4687
20.00,20.00,2270000000,-7.212122180e-01,-5.494710952e-01,-0.8509,-142.6973
20.00,20.00,2280000000,-8.717771569e-01,-2.508367960e-01,-0.8465,-163.9479
20.00,20.00,2290000000,-9.030580430e-01,8.280969084e-02,-0.8493,174.7607
20.00,20.00,2300000000,-8.108429816e-01,4.043240688e-01,-0.8569,153.4970
20.00,20.00,2310000000,-6.088870784e-01,6.695313129e-01,-0.8671,132.2841
20.00,20.00,2320000000,-3.255520662e-01,8.435890008e-01,-0.8745,111.1023
20.00,20.00,2330000000,1.035287405e-03,9.045897085e-01,-0.8710,89.9344
20.00,20.00,2340000000,3.284899467e-01,8.437234454e-01,-0.8631,68.7274
20.00,20.00,2350000000,6.126186849e-01,6.677089676e-01,-0.8558,47.4638
20.00,20.00,2360000000,8.136873554e-01,3.996533023e-01,-0.8523,26.1586
20.00,20.00,2370000000,9.023362974e-01,7.717311070e-02,-0.8610,4.8884
20.00,20.00,2380000000,8.678814603e-01,-2.546835103e-01,-0.8720,-16.3546
20.00,20.00,2390000000,7.165266040e-01,-5.507515377e-01,-0.8792,-37.5473
20.00,20.00,2400000000,4.692219233e-01,-7.723750792e-01,-0.8792,-58.7211
20.00,20.00,2410000000,1.580359549e-01,-8.904744476e-01,-0.8729,-79.9363
20.00,20.00,2420000000,-1.756931596e-01,-8.879049233e-01,-0.8659,-101.1928
20.00,20.00,2430000000,-4.862238169e-01,-7.636348597e-01,-0.8642,-122.4858
20.00,20.00,2440000000,-7.298440125e-01,-5.344909258e-01,-0.8706,-143.7833
20.00,20.00,2450000000,-8.728978857e-01,-2.335481007e-01,-0.8805,-165.0211
20.00,20.00,2460000000,-8.973156387e-01,9.799555197e-02,-0.8896,173.7674
20.00,20.00,2470000000,-8.008970367e-01,4.156185085e-01,-0.8928,152.5733
20.00,20.00,2480000000,-5.966344498e-01,6.775094766e-01,-0.8885,131.3681
20.00,20.00,2490000000,-3.107707121e-01,8.480022158e-01,-0.8848,110.1266
20.00,20.00,2500000000,1.818318307e-02,9.032903733e-01,-0.8817,88.8468
20.00,20.00,2510000000,3.447071365e-01,8.348354985e-01,-0.8843,67.5641
20.00,20.00,2520000000,6.233358881e-01,6.525419991e-01,-0.8918,46.3113
20.00,20.00,2530000000,8.168647987e-01,3.818486436e-01,-0.8987,25.0540
20.00,20.00,2540000000,8.990924545e-01,6.021334381e-02,-0.9045,3.8314
20.00,20.00,2550000000,8.596525850e-01,-2.692932250e-01,-0.9070,-17.3936
20.00,20.00,2560000000,7.034771012e-01,-5.626444386e-01,-0.9074,-38.6530
20.00,20.00,2570000000,4.519492436e-01,-7.791769665e-01,-0.9078,-59.8848
20.00,20.00,2580000000,1.391370997e-01,-8.898383347e-01,-0.9089,-81.1131
20.00,20.00,2590000000,-1.922639810e-01,-8.796084239e-01,-0.9115,-102.3297
20.00,20.00,2600000000,-4.973876219e-01,-7.501371285e-01,-0.9146,-123.5469
20.00,20.00,2610000000,-7.341801420e-01,-5.198778274e-01,-0.9189,-144.6974
20.00,20.00,2620000000,-8.722462122e-01,-2.189582280e-01,-0.9218,-165.9083
20.00,20.00,2630000000,-8.920165548e-01,1.118330320e-01,-0.9248,172.8541
20.00,20.00,2640000000,-7.906448300e-01,4.270674635e-01,-0.9285,151.6243
20.00,20.00,2650000000,-5.821747924e-01,6.842999126e-01,-0.9302,130.3898
20.00,20.00,2660000000,-2.946740207e-01,8.485365965e-01,-0.9321,109.1507
20.00,20.00,2670000000,3.277489864e-02,8.974571824e-01,-0.9339,87.9085
20.00,20.00,2680000000,3.556825868e-01,8.246868335e-01,-0.9333,66.6697
20.00,20.00,2690000000,6.301787442e-01,6.394853812e-01,-0.9363,45.4200
20.00,20.00,2700000000,8.188950613e-01,3.675857882e-01,-0.9382,24.1744
20.00,20.00,2710000000,8.962116859e-01,4.590851297e-02,-0.9404,2.9324
20.00,20.00,2720000000,8.516032267e-01,-2.816385814e-01,-0.9445,-18.2999
20.00,20.00,2730000000,6.915227639e-01,-5.707879899e-01,-0.9474,-39.5365
20.00,20.00,2740000000,4.379512729e-01,-7.822259500e-01,-0.9492,-60.7565
20.00,20.00,2750000000,1.252510188e-01,-8.876634684e-01,-0.9494,-81.9685
20.00,20.00,2760000000,-2.046713326e-01,-8.729161858e-01,-0.9481,-103.1957
20.00,20.00,2770000000,-5.072886622e-01,-7.400023954e-01,-0.9423,-124.4315
20.00,20.00,2780000000,-7.414755093e-01,-5.057422970e-01,-0.9390,-145.7031
20.00,20.00,2790000000,-8.744936982e-01,-2.018599672e-01,-0.9394,-167.0020
20.00,20.00,2800000000,-8.873964600e-01,1.293477882e-01,-0.9463,171.7069
20.00,20.00,2810000000,-7.790181721e-01,4.415189637e-01,-0.9593,150.4570
20.00,20.00,2820000000,-5.660591756e-01,6.924017471e-01,-0.9700,129.2670
20.00,20.00,2830000000,-2.780142045e-01,8.498007782e-01,-0.9721,108.1156
20.00,20.00,2840000000,4.759967202e-02,8.936479329e-01,-0.9644,86.9511
20.00,20.00,2850000000,3.689284713e-01,8.171171818e-01,-0.9486,65.7008
20.00,20.00,2860000000,6.416062792e-01,6.275138473e-01,-0.9397,44.3638
20.00,20.00,2870000000,8.255648636e-01,3.502387103e-01,-0.9462,22.9887
20.00,20.00,2880000000,8.942154859e-01,2.594586139e-02,-0.9675,1.6620
20.00,20.00,2890000000,8.404944197e-01,-2.982248090e-01,-0.9943,-19.5357
20.00,20.00,2900000000,6.756267879e-01,-5.797051756e-01,-1.0098,-40.6304
20.00,20.00,2910000000,4.223103343e-01,-7.844612681e-01,-1.0033,-61.7044
20.00,20.00,2920000000,1.109312648e-01,-8.864483405e-01,-0.9794,-82.8670
20.00,20.00,2930000000,-2.198371395e-01,-8.682873379e-01,-0.9569,-104.2079
20.00,20.00,2940000000,-5.224453700e-01,-7.281002385e-01,-0.9524,-125.6612
20.00,20.00,2950000000,-7.502101659e-01,-4.856969759e-01,-0.9761,-147.0804
20.00,20.00,2960000000,-8.711303289e-01,-1.796307475e-01,-1.0175,-168.3487
20.00,20.00,2970000000,-8.741459495e-01,1.449794217e-01,-1.0505,170.5831
20.00,20.00,2980000000,-7.637379097e-01,4.478308634e-01,-1.0577,149.6140
20.00,20.00,2990000000,-5.536319266e-01,6.939170192e-01,-1.0346,128.5841
20.00,20.00,3000000000,-2.660598658e-01,8.510550702e-01,-0.9959,107.3605
25.00,25.00,2000000000,2.998111342e-01,8.583015275e-01,-0.8272,70.7453
25.00,25.00,2010000000,5.898266332e-01,6.947977947e-01,-0.8059,49.6715
25.00,25.00,2020000000,8.043886870e-01,4.354625442e-01,-0.7745,28.4293
25.00,25.00,2030000000,9.097651084e-01,1.121510076e-01,-0.7559,7.0277
25.00,25.00,2040000000,8.871071140e-01,-2.278011933e-01,-0.7631,-14.4019
25.00,25.00,2050000000,7.412978398e-01,-5.333640389e-01,-0.7883,-35.7350
25.00,25.00,2060000000,4.969765587e-01,-7.629459048e-01,-0.8141,-56.9201
25.00,25.00,2070000000,1.888058050e-01,-8.896401301e-01,-0.8244,-78.0181
25.00,25.00,2080000000,-1.446071777e-01,-8.986791650e-01,-0.8169,-99.1412
25.00,25.00,2090000000,-4.609405403e-01,-7.869212827e-01,-0.8003,-120.3597
25.00,25.00,2100000000,-7.163466458e-01,-5.663041789e-01,-0.7891,-141.6720
25.00,25.00,2110000000,-8.730711472e-01,-2.666373917e-01,-0.7917,-163.0172
25.00,25.00,2120000000,-9.089402972e-01,6.862605127e-02,-0.8046,175.6823
25.00,25.00,2130000000,-8.210102782e-01,3.924265498e-01,-0.8194,154.4531
25.00,25.00,2140000000,-6.231340606e-01,6.619260570e-01,-0.8279,133.2709
25.00,25.00,2150000000,-3.417564576e-01,8.423072266e-01,-0.8287,112.0843
25.00,25.00,2160000000,-1.372829914e-02,9.091741054e-01,-0.8261,90.8651
25.00,25.00,2170000000,3.167873899e-01,8.524920858e-01,-0.8244,69.6149
25.00,25.00,2180000000,6.042168535e-01,6.794614937e-01,-0.8263,48.3546
25.00,25.00,2190000000,8.089941581e-01,4.141308224e-01,-0.8303,27.1083
25.00,25.00,2200000000,9.036015626e-01,9.297525031e-02,-0.8347,5.8747
25.00,25.00,2210000000,8.756517727e-01,-2.408583816e-01,-0.8366,-15.3795
25.00,25.00,2220000000,7.286320800e-01,-5.414405113e-01,-0.8404,-36.6157
25.00,25.00,2230000000,4.827851371e-01,-7.680138018e-01,-0.8464,-57.8459
25.00,25.00,2240000000,1.718147288e-01,-8.901469350e-01,-0.8519,-79.0752
25.00,25.00,2250000000,-1.614596517e-01,-8.916855102e-01,-0.8557,-100.2635
25.00,25.00,2260000000,-4.731265510e-01,-7.729736547e-01,-0.8548,-121.4702
25.00,25.00,2270000000,-7.212444011e-01,-5.494702342e-01,-0.8507,-142.6985
25.00,25.00,2280000000,-8.718342916e-01,-2.508438116e-01,-0.8459,-163.9484
25.00,25.00,2290000000,-9.030551867e-01,8.282119288e-02,-0.8493,174.7599
25.00,25.00,2300000000,-8.108076551e-01,4.042906626e-01,-0.8573,153.4979
25.00,25.00,2310000000,-6.088793018e-01,6.695223182e-01,-0.8672,132.2841
25.00,25.00,2320000000,-3.255614505e-01,8.435856571e-01,-0.8744,111.1029
25.00,25.00,2330000000,1.015703317e-03,9.045425763e-01,-0.8714,89.9357
25.00,25.00,2340000000,3.284826130e-01,8.437121024e-01,-0.8632,68.7275
25.00,25.00,2350000000,6.126392499e-01,6.677406833e-01,-0.8555,47.4642
25.00,25.00,2360000000,8.136684032e-01,3.996646569e-01,-0.8524,26.1597
25.00,25.00,2370000000,9.023258356e-01,7.713449745e-02,-0.8611,4.8860
25.00,25.00,2380000000,8.678757485e-01,-2.547270085e-01,-0.8720,-16.3573
25.00,25.00,2390000000,7.164974759e-01,-5.508052288e-01,-0.8791,-37.5512
25.00,25.00,2400000000,4.691812857e-01,-7.723597283e-01,-0.8795,-58.7228
25.00,25.00,2410000000,1.580175018e-01,-8.904787727e-01,-0.8729,-79.9375
25.00,25.00,2420000000,-1.756759016e-01,-8.879554670e-01,-0.8654,-101.1911
25.00,25.00,2430000000,-4.862123966e-01,-7.636251654e-01,-0.8644,-122.4856
25.00,25.00,2440000000,-7.298052933e-01,-5.344741865e-01,-0.8710,-143.7828
25.00,25.00,2450000000,-8.728925305e-01,-2.335385381e-01,-0.8805,-165.0216
25.00,25.00,2460000000,-8.973081250e-01,9.801578639e-02,-0.8897,173.7661
25.00,25.00,2470000000,-8.008751269e-01,4.156226501e-01,-0.8930,152.5725
25.00,25.00,2480000000,-5.965928952e-01,6.774744772e-01,-0.8890,131.3676
25.00,25.00,2490000000,-3.108206696e-01,8.480467061e-01,-0.8842,110.1286
25.00,25.00,2500000000,1.819921293e-02,9.032492915e-01,-0.8821,88.8457
25.00,25.00,2510000000,3.447435294e-01,8.348369000e-01,-0.8842,67.5620
25.00,25.00,2520000000,6.233193253e-01,6.525408472e-01,-0.8920,46.3120
25.00,25.00,2530000000,8.168561413e-01,3.818220439e-01,-0.8989,25.0527
25.00,25.00,2540000000,8.991323096e-01,6.013990604e-02,-0.9041,3.8266
25.00,25.00,2550000000,8.596472452e-01,-2.692999194e-01,-0.9070,-17.3941
25.00,25.00,2560000000,7.035000028e-01,-5.626776536e-01,-0.9070,-38.6537
25.00,25.00,2570000000,4.519164145e-01,-7.791857466e-01,-0.9079,-59.8869
25.00,25.00,2580000000,1.390868653e-01,-8.898233502e-01,-0.9091,-81.1161
25.00,25.00,2590000000,-1.922559909e-01,-8.796132107e-01,-0.9115,-102.3292
25.00,25.00,2600000000,-4.973348022e-01,-7.501530126e-01,-0.9148,-123.5435
25.00,25.00,2610000000,-7.341852028e-01,-5.199244336e-01,-0.9186,-144.6952
25.00,25.00,2620000000,-8.721948666e-01,-2.189627292e-01,-0.9223,-165.9073
25.00,25.00,2630000000,-8.920199389e-01,1.118186865e-01,-0.9248,172.8550
25.00,25.00,2640000000,-7.906280695e-01,4.270332779e-01,-0.9288,151.6257
25.00,25.00,2650000000,-5.821932846e-01,6.843136585e-01,-0.9300,130.3901
25.00,25.00,2660000000,-2.946751005e-01,8.485169902e-01,-0.9323,109.1512
25.00,25.00,2670000000,3.277339754e-02,8.974742378e-01,-0.9338,87.9086
25.00,25.00,2680000000,3.556759016e-01,8.246756412e-01,-0.9334,66.6699
25.00,25.00,2690000000,6.301552470e-01,6.395301475e-01,-0.9361,45.4230
25.00,25.00,2700000000,8.188739569e-01,3.675838246e-01,-0.9384,24.1748
25.00,25.00,2710000000,8.961784688e-01,4.593680226e-02,-0.9407,2.9343
25.00,25.00,2720000000,8.515996288e-01,-2.816507188e-01,-0.9445,-18.3007
25.00,25.00,2730000000,6.915777683e-01,-5.707966756e-01,-0.9470,-39.5347
25.00,25.00,2740000000,4.379360805e-01,-7.822200684e-01,-0.9493,-60.7571
25.00,25.00,2750000000,1.252261007e-01,-8.876406258e-01,-0.9497,-81.9699
25.00,25.00,2760000000,-2.046960429e-01,-8.729175432e-01,-0.9481,-103.1972
25.00,25.00,2770000000,-5.072823127e-01,-7.399883794e-01,-0.9425,-124.4317
25.00,25.00,2780000000,-7.415190567e-01,-5.057502649e-01,-0.9386,-145.7042
25.00,25.00,2790000000,-8.744299231e-01,-2.018055127e-01,-0.9401,-167.0045
25.00,25.00,2800000000,-8.873566401e-01,1.293210413e-01,-0.9468,171.7082
25.00,25.00,2810000000,-7.789709493e-01,4.415058466e-01,-0.9598,150.4563
25.00,25.00,2820000000,-5.660453334e-01,6.923925912e-01,-0.9701,129.2667
25.00,25.00,2830000000,-2.780089531e-01,8.498102829e-01,-0.9720,108.1151
25.00,25.00,2840000000,4.762930329e-02,8.936167757e-01,-0.9647,86.9491
25.00,25.00,2850000000,3.689184831e-01,8.170373667e-01,-0.9493,65.6993
25.00,25.00,2860000000,6.415727598e-01,6.274410209e-01,-0.9404,44.3620
25.00,25.00,2870000000,8.255753459e-01,3.501557125e-01,-0.9464,22.9835
25.00,25.00,2880000000,8.942291866e-01,2.591372988e-02,-0.9674,1.6599
25.00,25.00,2890000000,8.404652021e-01,-2.982180967e-01,-0.9946,-19.5360
25.00,25.00,2900000000,6.756583177e-01,-5.797160759e-01,-1.0095,-40.6297
25.00,25.00,2910000000,4.222897384e-01,-7.844687644e-01,-1.0033,-61.7058
25.00,25.00,2920000000,1.109456371e-01,-8.864269144e-01,-0.9796,-82.8659
25.00,25.00,2930000000,-2.198168096e-01,-8.683200949e-01,-0.9566,-104.2061
25.00,25.00,2940000000,-5.224061129e-01,-7.280866970e-01,-0.9527,-125.6596
25.00,25.00,2950000000,-7.501724404e-01,-4.856846418e-01,-0.9764,-147.0797
25.00,25.00,2960000000,-8.711092555e-01,-1.796467496e-01,-1.0177,-168.3474
25.00,25.00,2970000000,-8.741356551e-01,1.449839146e-01,-1.0506,170.5827
25.00,25.00,2980000000,-7.636927488e-01,4.478184298e-01,-1.0581,149.6133
25.00,25.00,2990000000,-5.536296128e-01,6.938976998e-01,-1.0347,128.5848
25.00,25.00,3000000000,-2.661048019e-01,8.510730397e-01,-0.9956,107.3629
30.00,30.00,2000000000,2.998187948e-01,8.582603432e-01,-0.8276,70.7440
30.00,30.00,2010000000,5.897921965e-01,6.948169449e-01,-0.8059,49.6739
30.00,30.00,2020000000,8.043885424e-01,4.354702881e-01,-0.7744,28.4297
30.00,30.00,2030000000,9.097459074e-01,1.121635610e-01,-0.7561,7.0286
30.00,30.00,2040000000,8.870841593e-01,-2.278631283e-01,-0.7632,-14.4060
30.00,30.00,2050000000,7.412648400e-01,-5.333661885e-01,-0.7886,-35.7363
30.00,30.00,2060000000,4.969361554e-01,-7.629248979e-01,-0.8145,-56.9215
30.00,30.00,2070000000,1.887709307e-01,-8.895770424e-01,-0.8250,-78.0194
30.00,30.00,2080000000,-1.445966536e-01,-8.986404792e-01,-0.8173,-99.1409
30.00,30.00,2090000000,-4.608568594e-01,-7.868940560e-01,-0.8009,-120.3560
30.00,30.00,2100000000,-7.162946398e-01,-5.662695180e-01,-0.7897,-141.6717
30.00,30.00,2110000000,-8.730292980e-01,-2.666400273e-01,-0.7921,-163.0163
30.00,30.00,2120000000,-9.089147412e-01,6.859190609e-02,-0.8049,175.6843
30.00,30.00,2130000000,-8.209851592e-01,3.924062027e-01,-0.8197,154.4536
30.00,30.00,2140000000,-6.231054521e-01,6.619029970e-01,-0.8282,133.2706
30.00,30.00,2150000000,-3.417659670e-01,8.422939199e-01,-0.8288,112.0852
30.00,30.00,2160000000,-1.371289514e-02,9.091412310e-01,-0.8264,90.8641
